customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Actual_Churn,Predicted_Churn,Churn_Probability,Actual_Churn_Label,Predicted_Churn_Label,Risk_Segment,Prediction_Result,Error_Type,Tenure_Group,Charge_Bucket,Annual_Revenue,Customer_Lifetime_Value
6152-ONASV,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),58.25,3975.7,No,0,0,0.009745377,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$30-60,699.0,3961.0
9063-ZGTUY,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,0,0,0.012414772,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,232.79999999999998,1183.3999999999999
7781-HVGMK,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.2,4784.45,No,0,0,0.27114946,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,782.4000000000001,4694.400000000001
2181-UAESM,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.45,119.5,No,0,0,0.06049811,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,641.4000000000001,106.9
2957-LOLHO,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,0,0,0.08458917,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,544.8,544.8
6048-NJXHX,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.75,899.45,No,0,0,0.09901733,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,237.0,809.75
2320-SLKMB,Female,0,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.45,1183.8,No,1,1,0.84544796,Churned,Churned,High Risk,Correct,True Positive,2-4 Years,$30-60,533.4000000000001,1155.7
4980-URKXC,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,720.05,No,0,0,0.23514268,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,250.20000000000002,750.6
4376-KFVRS,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8468.2,No,0,0,0.033064734,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1368.6,8211.6
5886-VLQVU,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,No,0,0,0.09143392,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,1078.1999999999998,3144.75
3577-AMVUX,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.05,55.05,No,0,0,0.21327512,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,660.5999999999999,55.05
0771-WLCLA,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.95,1882.55,No,0,0,0.22322243,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$90+,1355.4,1807.2
5628-RKIFK,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.55,5070.4,No,1,1,0.50153714,Churned,Churned,Medium Risk,Correct,True Positive,4-6 Years,$90+,1218.6,4975.95
0206-TBWLC,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,114.65,6049.5,No,0,0,0.06448082,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1375.8000000000002,6191.1
2937-FTHUR,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,64.8,1166.7,No,0,0,0.23457426,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,777.5999999999999,1166.3999999999999
1910-FMXJM,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.4,2937.65,No,1,0,0.15140025,Churned,Retained,Low Risk,Incorrect,False Negative,2-4 Years,$60-90,964.8000000000001,2894.4
7752-XUSCI,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,0,0,0.32602835,Retained,Retained,Medium Risk,Correct,True Negative,4-6 Years,$90+,1270.8000000000002,6354.0
4110-PFEUZ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,0,0,0.063059546,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,834.5999999999999,69.55
0732-OCQOC,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.05,1270.25,No,0,0,0.10718312,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,300.6,1302.6000000000001
5168-MSWXT,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,759.55,No,0,0,0.41349158,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$90+,1137.0,758.0
1090-ESELR,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.5,7611.55,No,0,0,0.4744644,Retained,Retained,Medium Risk,Correct,True Negative,4-6 Years,$90+,1266.0,7596.0
8592-PLTMQ,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.7,1642.75,No,0,1,0.6163162,Retained,Churned,High Risk,Incorrect,False Positive,4-6 Years,$0-30,296.4,1580.8
5760-WRAHC,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.75,1545.4,No,0,0,0.08124401,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,837.0,1534.5
8847-GEOOQ,Male,0,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.2,3582.4,No,0,0,0.17920515,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,722.4000000000001,3612.0
0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,0,0,0.14276467,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,972.5999999999999,2269.4
4785-FCIFB,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4,1417.9,No,0,1,0.7829546,Retained,Churned,High Risk,Incorrect,False Positive,4-6 Years,$0-30,292.79999999999995,1488.3999999999999
8313-NDOIA,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.15,2494.65,No,0,0,0.0019313251,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$90+,1249.8000000000002,2499.6000000000004
5149-CUZUJ,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),92.9,2768.35,No,1,0,0.39184475,Churned,Retained,Medium Risk,Incorrect,False Negative,2-4 Years,$90+,1114.8000000000002,2601.2000000000003
0942-KOWSM,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.8,2369.3,No,0,0,0.009437618,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,969.5999999999999,2424.0
4237-CLSMM,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,38.0,No,0,0,0.0082619265,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,240.0,40.0
1452-VOQCH,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,No,1,0,0.24425174,Churned,Retained,Low Risk,Incorrect,False Negative,0-1 Year,$60-90,901.1999999999999,75.1
4719-UMSIY,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,100.9,No,0,0,0.01280159,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,235.79999999999998,117.89999999999999
6614-VBEGU,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,1614.05,No,1,0,0.12459973,Churned,Retained,Low Risk,Incorrect,False Negative,1-2 Years,$60-90,833.4000000000001,1666.8000000000002
0880-TKATG,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,0,0,0.34305805,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$90+,1213.8000000000002,404.6
3811-VBYBZ,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,0,0,0.004532647,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$90+,1197.6,698.6
1480-BKXGA,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8404.9,No,0,0,0.0026287094,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1392.6,8355.6
2996-XAUVF,Male,0,No,No,70,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,No,0,0,0.11608399,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$30-60,480.59999999999997,2803.5
9076-AXYIK,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,102.1,6538.45,No,0,0,0.083424635,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1225.1999999999998,6534.4
5968-XQIVE,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.7,6588.95,No,0,0,0.28515658,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1076.4,6458.400000000001
8896-RAZCR,Female,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,868.1,No,0,0,0.045839768,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,238.79999999999998,875.5999999999999
4640-UHDOS,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,0,0,0.0863852,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$30-60,671.4000000000001,727.35
4933-IKULF,Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,330.6,No,1,0,0.12941885,Churned,Retained,Low Risk,Incorrect,False Negative,1-2 Years,$0-30,247.79999999999998,351.04999999999995
3583-EKAPL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,Yes,0,0,0.15083456,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,660.0,55.0
1304-BCCFO,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,No,0,0,0.04688805,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,840.5999999999999,630.4499999999999
4104-PVRPS,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.6,1315.35,No,0,0,0.09355367,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$30-60,643.2,1286.4
9399-APLBT,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,0,0,0.092062525,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,896.4000000000001,74.7
2359-KMGLI,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,0,0,0.0017700266,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,963.0,1926.0
3780-DDGSE,Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,No,0,0,0.1714139,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,912.5999999999999,2661.75
4431-EDMIQ,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.7,554.05,No,0,0,0.36578432,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$60-90,908.4000000000001,529.9
0306-JAELE,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,1,0,0.41574588,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$90+,1153.1999999999998,480.5
6227-HWPWX,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,1,0,0.40252653,Churned,Retained,Medium Risk,Incorrect,False Negative,1-2 Years,$60-90,828.0,1035.0
0486-LGCCH,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,225.75,No,0,1,0.62115717,Retained,Churned,High Risk,Incorrect,False Positive,0-1 Year,$0-30,235.79999999999998,216.14999999999998
0447-BEMNG,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,0,1,0.56151444,Retained,Churned,Medium Risk,Incorrect,False Positive,2-4 Years,$30-60,543.5999999999999,2174.3999999999996
4612-SSVHJ,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,No,0,0,0.0022400697,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,977.4000000000001,1629.0
5168-MQQCA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,No,1,0,0.3610013,Churned,Retained,Medium Risk,Incorrect,False Negative,4-6 Years,$90+,1302.0,7812.0
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,0,1,0.8637604,Retained,Churned,High Risk,Incorrect,False Positive,0-1 Year,$60-90,1002.5999999999999,668.4
7971-HLVXI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,No,0,0,0.019911803,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1014.0,6084.0
9094-AZPHK,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,No,0,0,0.011117692,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$90+,1201.8000000000002,1502.25
3649-JPUGY,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,No,0,0,0.0068619708,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1063.1999999999998,6379.2
4472-LVYGI,Female,0,Yes,Yes,0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55,0.0,No,1,1,0.6943561,Churned,Churned,High Risk,Correct,True Positive,,$30-60,630.5999999999999,0.0
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,0,0,0.23211649,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,892.1999999999999,74.35
3552-CTCYF,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,No,0,0,0.45348093,Retained,Retained,Medium Risk,Correct,True Negative,4-6 Years,$90+,1257.6,6602.4
6778-YSNIH,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,No,0,1,0.5473688,Retained,Churned,Medium Risk,Incorrect,False Positive,0-1 Year,$30-60,708.0,118.0
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,0,0,0.15715276,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,892.8000000000001,148.8
5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,No,0,1,0.6927328,Retained,Churned,High Risk,Incorrect,False Positive,4-6 Years,$60-90,768.5999999999999,3907.0499999999997
6579-JPICP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No,0,0,0.012722762,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,244.79999999999998,20.4
8205-OTCHB,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,0,1,0.68982047,Retained,Churned,High Risk,Incorrect,False Positive,1-2 Years,$30-60,525.0,962.5
4134-BSXLX,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.9,1785.65,No,0,0,0.31030247,Retained,Retained,Medium Risk,Correct,True Negative,2-4 Years,$60-90,730.8,1705.2
0505-SPOOW,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1397.65,No,1,0,0.3313356,Churned,Retained,Medium Risk,Incorrect,False Negative,4-6 Years,$0-30,237.60000000000002,1386.0
6235-VDHOM,Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,0,0,0.011270631,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,341.4,142.25
7783-YKGDV,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,0,1,0.57626534,Retained,Churned,Medium Risk,Incorrect,False Positive,0-1 Year,$90+,1196.4,1196.4
4374-YMUSQ,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.25,3899.05,No,0,0,0.016537862,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1395.0,3952.5
4513-CXYIX,Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.7,5676.0,No,0,0,0.23862706,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,968.4000000000001,5729.7
3957-HHLMR,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,No,0,1,0.53119427,Retained,Churned,Medium Risk,Incorrect,False Positive,4-6 Years,$60-90,782.4000000000001,4564.0
7803-XOCCZ,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,No,0,0,0.002222617,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1008.5999999999999,4370.599999999999
5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,No,0,0,0.10135932,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,953.4000000000001,5482.05
5609-CEBID,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,0,0,0.012070071,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$90+,1129.1999999999998,1882.0
8981-FJGLA,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.0,851.8,No,0,0,0.09312796,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,936.0,858.0
7218-HKQFK,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,0,0,0.012659156,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$90+,1130.4,188.4
4636-QRJKY,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,1,0,0.49262884,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$60-90,966.0,483.0
1135-LMECX,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,19.85,No,0,0,0.0107914265,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,238.20000000000002,19.85
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,No,1,1,0.85558456,Churned,Churned,High Risk,Correct,True Positive,1-2 Years,$90+,1131.6,1886.0
8535-SFUTN,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,No,1,0,0.06191808,Churned,Retained,Low Risk,Incorrect,False Negative,4-6 Years,$90+,1277.4,6493.45
5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,0,0,0.22933309,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,892.1999999999999,371.75
8677-HDZEE,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.45,5916.95,No,0,0,0.03226582,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1265.4,5905.2
2475-MROZF,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.0,2852.4,No,1,0,0.4731,Churned,Retained,Medium Risk,Incorrect,False Negative,2-4 Years,$90+,1140.0,2850.0
9412-GHEEC,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,0,0,0.13160163,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1257.6,4192.0
3482-ABPKK,Female,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.3,1546.3,No,0,0,0.030726653,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$30-60,651.5999999999999,1520.3999999999999
6705-LXORM,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.05,302.6,No,0,0,0.35516596,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$60-90,840.5999999999999,350.25
